,a,b,distance
55849,Astrology,Prime_number,0.35731724905267026
36202,Astrology,New_moon,0.24403041725455443
20947,Astrology,Taiwan,0.45707889290422266
32302,Astrology,Jupiter,0.28274790958754886
37110,Astrology,Socrates,0.7767218154111352
56613,Astrology,Renaissance_music,0.4995691474367956
33383,Astrology,Comet_Halley,0.4590930035539641
40372,Astrology,Planetary_habitability,0.428070026522737
60141,Astrology,Gliese_876_d,0.4953542417733197
51947,Astrology,Planet,0.2821879087694939
2002,Astronomy,Pluto,0.3126733082025171
43140,Astronomy,Luminiferous_aether,0.993541237213927
19223,Astronomy,55_Cancri_b,0.43102962850459114
58470,Astronomy,Archaeology,0.5571190971164843
26794,Astronomy,Mesopotamia,0.5424748066717775
35229,Astronomy,Space_exploration,0.6946432860108505
42451,Astronomy,Fermi_paradox,0.1987259428306359
27682,Astronomy,Pleiades_%28star_cluster%29,0.5340770320413469
58787,Astronomy,Space_Shuttle_program,0.5267713797102078
4304,Astronomy,Meteorology,0.20901505397443446
49983,Astronomy,90377_Sedna,0.5868648084528705
18880,Astronomy,Clock,0.4582621845746949
45083,Astronomy,Sirius,0.663038332259958
27539,Astronomy,Metric_expansion_of_space,0.3561091598058877
64580,Astronomy,Calculus,0.7414255291049815
21401,Astronomy,Eyelid,0.3882490647035869
32589,Astronomy,Mythology,0.9248902458633144
19978,Astronomy,Viking,0.6267766216282771
5609,Astronomy,Asteroid,0.32064702064153305
22610,Astronomy,Scattered_disc,0.4836342233620594
5538,Astronomy,Venus,0.28296940498329687
2265,Astronomy,Sun,0.48400522191222795
9790,Astronomy,Acceleration,0.44938344756096993
35582,Astronomy,Gravitation,0.4732651224923094
6067,Astronomy,Comet_Hyakutake,1.212542000207509
64949,Astronomy,Aberration_of_light,0.5366623958385766
32641,Astronomy,Ptolemy,0.6151349856054108
12643,Astronomy,English_language,58.92464928859819
53740,Astronomy,Darth_Vader,0.9411363386648037
55088,Astronomy,Earth%27s_atmosphere,0.34572255826451354
41538,Astronomy,Applied_mathematics,0.543939802581497
9662,Astronomy,Periodic_table,0.45668834700857963
58519,Astronomy,Redshift,0.45812055825847303
5967,Astronomy,4_Vesta,0.2801623151767324
46567,Astronomy,Planetary_nebula,0.2975413004983529
23515,Astronomy,Comet_Hale-Bopp,0.2166400683952233
29169,Astronomy,Eye,0.4686652416962264
13407,Astronomy,PSR_B1620-26c,0.3424706459521348
33384,Astronomy,Comet_Halley,0.2162825683635528
50277,Astronomy,Hawking_radiation,0.34471370208332375
11942,Astronomy,Comet_Shoemaker-Levy_9,0.2905041941311421
6531,Astronomy,Comet,0.21705698421350553
20495,Astronomy,Meteor,0.28117065893215376
46459,Astronomy,Sphere,1.1304592220426917
24858,Astronomy,Trigonometry,0.6429301216108849
7871,Astronomy,Space_Shuttle_Columbia_disaster,0.8534337073846155
56518,Astronomy,Upsilon_Andromedae,0.5295142977822226
6525,Astronomy,Upsilon_Andromedae_c,0.46074512059473544
33517,Astronomy,Space_Shuttle_Columbia,1.054616188115473
4314,Astronomy,Syria,0.9009781347479738
50345,Astronomy,Space_Shuttle_Challenger,2.729670958680941
14911,Astronomy,Mars,0.39026417049007023
31644,Astronomy,Telescope,0.1908316897029979
8457,Astronomy,Archaeoastronomy,0.17581884333968217
63247,Astronomy,Zebra,0.7997071978851273
7077,Astronomy,Barium,0.6358709539945981
59645,Astronomy,Edmond_Halley,0.5300570818176407
35218,Astronomy,Red_dwarf,0.32546181503084193
11970,Astronomy,Physics,0.36657575889465027
56450,Astronomy,Heliocentrism,0.34942827347793237
44037,Astronomy,Coulomb%27s_law,1.3029274633896626
777,Astronomy,Boron,0.536614516038903
15780,Astronomy,Antarctic_krill,0.8742943807521897
48311,Astronomy,Jupiter,0.38781295033467034
59937,Astronomy,Michael_Faraday,0.628009464885991
6706,Astronomy,Great_comet,0.39871729482338414
3704,Astronomy,Red_giant,0.18816415749161883
32375,Astronomy,3_Juno,0.36197254453342814
19530,Astronomy,Astrology,0.15200707715458847
3289,Astronomy,Hubble_Space_Telescope,0.2740417612170252
29231,Astronomy,Solar_System,0.34827078791485405
24032,Astronomy,Mu_Arae,0.3993463875994983
40399,Astronomy,Microscope,0.5989241056943742
17064,Astronomy,Cosmic_microwave_background_radiation,0.16824527303205744
33944,Astronomy,Myocardial_infarction,0.692949487092359
39464,Astronomy,Cosmic_inflation,0.3768638396146674
29758,Astronomy,Nicolaus_Copernicus,0.31158013136188384
39461,Astronomy,55_Cancri_c,0.5298127387380719
3870,Astronomy,Moon,0.6351717687048275
63541,Astronomy,Ceres_%28dwarf_planet%29,0.4277931393839586
44585,Astronomy,Andromeda_Galaxy,0.2810746226296718
8255,Astronomy,Space_Shuttle_Challenger_disaster,1.3344835135166262
40574,Astronomy,Gliese_876_b,1.061965975346727
30436,Astronomy,H_II_region,0.29329851215076724
10956,Astronomy,Full_moon,0.38547804408317277
13069,Astronomy,Extraterrestrial_life,0.25095466155532664
4572,Astronomy,Gliese_876_d,0.31705500667092823
19442,Astronomy,Optical_telescope,0.21312430066319032
13163,Astronomy,Uranus,0.32771935039689204
40234,Astronomy,Dilophosaurus,1.2527714908125438
61400,Astronomy,Political_science,0.4943748248706012
662,Astronomy,Solar_eclipse,0.368463934142427
1343,Astronomy,Universe,0.3248817866971709
23921,Astronomy,United_States,1.5929717965631507
19543,Astronomy,Galaxy,0.36749416185724276
24529,Astronomy,Transit_of_Venus,0.4106389803284727
37926,Astronomy,Star,0.23585895714248625
34221,Astronomy,Soil,0.7985796374945093
18463,Astronomy,European_Space_Agency,0.5350351560547386
59277,Astronomy,Jupiter_%28mythology%29,0.45068422446404416
26409,Astronomy,Milky_Way,0.2572659694115541
64513,Astronomy,Orion_Nebula,0.5554951633046669
65548,Astronomy,Mercury_%28planet%29,0.3264674325842261
58724,Astronomy,Gliese_876_c,0.45331516262952104
34191,Astronomy,Psychology,0.7764112623834317
5752,Astronomy,Upsilon_Andromedae_b,0.4077255806328883
49432,Astronomy,Planet,0.22570244143733006
35043,Astronomy,Helium,0.6133468995573825
24528,Astronomy,Entropy,0.6993204532947103
9149,Astronomy,Black_hole,0.27105770088806114
36165,Astronomy,Moon_landing,0.7688651229279089
48473,Astronomy,Definition_of_planet,0.38972426743748756
65274,Astronomy,Upsilon_Andromedae_d,0.405028524277278
34126,Astronomy,Assyria,0.47364815693855544
34118,Astronomy,Vampire,1.1739033078067296
36201,Astronomy,New_moon,0.5106517063033782
54715,Astronomy,Stephen_Hawking,0.3794059312752428
35849,Astronomy,Leaning_Tower_of_Pisa,0.2729666889640016
8285,Astronomy,China,0.4224300817239716
32459,Astronomy,Gas_giant,0.4661840420053131
35905,Astronomy,Galileo_Galilei,0.32565898174646574
56122,Astronomy,Great_Red_Spot,0.35901691061044666
13782,Astronomy,HD_209458_b,0.48831742422282454
40817,Astronomy,Ganesha,0.4186966783420191
8960,Astronomy,Saturn,0.23540895965214545
511,Astronomy,Extrasolar_planet,0.21070187638430124
52755,Astronomy,Roche_limit,0.6430329975127207
16979,Astronomy,Chromatic_aberration,0.3866270792633009
39418,Astronomy,Radio_telescope,0.18804520307660985
64029,Astronomy,Binary_star,0.3945373720903449
33822,Astronomy,Light,0.28600256618830583
63584,Astronomy,Tycho_Brahe,0.5830170925153846
16335,Astronomy,Neptune,0.2534797447095181
36616,Astronomy,John_Flamsteed,0.31637951834137884
15352,Astronomy,Kuiper_belt,0.6139879545916652
47532,Astronomy,Globular_cluster,0.2867074305538134
25484,Astronomy,John_Dee,0.8139351708398108
26,Astronomy,Rainbow,0.37473587147320914
28634,Astronomy,Crab_Nebula,1.246746266342237
21941,Astronomy,55_Cancri_d,0.5814765107704247
35767,Atheism,Humanism,0.25135991621006565
6095,Atheism,God,0.20920063802886987
56730,Atheism,Christianity,0.5461000713610815
28738,Atheism,Matter,1.1136315676655029
49551,Atheism,Charles_Darwin,0.7908108746071586
42736,Atheism,Nicolaus_Copernicus,1.4829079342764364
48872,Atheism,Evolution,0.40696007122879296
55802,Atheism,Bah%C3%A1%27%C3%AD_Faith,0.73670442473387
945,Atheism,Agnosticism,0.10855469246033926
46121,Atheism,The_Origin_of_Species,0.575702741195534
15871,Atheism,Logic,0.5050702095522194
12423,Atheism,Deity,0.25436840752770074
9300,Atheism,Friedrich_Nietzsche,0.25925915111101633
14395,Atheism,Zinc,0.7555548109595578
53959,Atheism,Oviraptor,1.0524558060376092
34994,Atheism,Creationism,0.2610351827824237
7676,Atheism,Creation-evolution_controversy,0.3699373209459999
28699,Atheism,Mind,0.4321780351970161
16226,Atheism,Microsoft,0.7772686073132836
15491,Athena,Apollo,0.20186701856550135
32517,Athena,Jupiter_%28mythology%29,0.43571668173681344
6554,Athena,Trojan_War,0.5013971199788019
38725,Athena,Owl,0.15679521973133356
12480,Athena,Helen,0.28821100434788227
14654,Athena,Greek_mythology,0.043305409216555166
420,Athena,Differential_equation,0.9116782084322202
39324,Athena,Athens,0.09351742269406187
5887,Athena,God,0.375484668707879
36375,Athena,Achilles,0.32396593125109524
32964,Athena,Mythology,0.25992738371711005
62874,Athena,Vitamin_D,0.975603729092437
29728,Athena,Eurasian_Eagle_Owl,0.1915508828111506
12005,Athena,Cyclops,0.2483494032709912
45277,Athena,Heracles,0.1492832559953919
14583,Athena,Zeus,0.0403792314552013
5700,Athena,Odysseus,0.2384548098987052
51366,Athens,Aristotle,0.286461033286369
59222,Athens,United_Nations,0.8051997987821874
44950,Athens,Fresh_water,0.770758527185335
23186,Athens,Olympic_Games,0.4619344953522509
53601,Athens,Wall_Street,0.911146666142996
34357,Athens,Smog,0.4082551316414608
36455,Athens,Croatia,1.0723521540510514
47947,Athens,1896_Summer_Olympics,0.17938913200089351
23365,Athens,Statue_of_Zeus_at_Olympia,0.4706167789918769
44205,Athens,United_Arab_Emirates,0.6322815137597726
3693,Athens,Heracles,0.58004142250521
36374,Athens,Achilles,0.6324257588819258
14653,Athens,Greek_mythology,0.2328864865491726
12479,Athens,Helen,0.4794415636034655
47521,Athens,Theatre,0.596152736945294
61615,Athens,Ptolemy,0.8024056728608835
28700,Athens,Odysseus,0.6153370892341026
32521,Athens,Jupiter_%28mythology%29,0.5953452345023026
41493,Athens,Minoan_civilization,0.9547813252798676
5664,Athens,Trojan_War,0.9505160743533089
62873,Athens,Vitamin_D,1.2874906401549329
419,Athens,Differential_equation,1.2246619973654187
43373,Athens,Greece,0.40303854540163586
12004,Athens,Cyclops,0.5365790753916088
59338,Athens,Ethiopia,0.9802527190613879
24856,Athens,Trigonometry,1.1491853103684304
11168,Athens,Political_economy,0.7035532576672351
15490,Athens,Apollo,0.35870436980236825
61830,Athens,Pericles,0.48843803621890997
23146,Athens,Akrotiri_and_Dhekelia,0.744004230425185
30886,Athens,Euphrates,1.0071452221200397
29447,Athens,Bean,1.0499653268703657
20136,Athens,Plato,0.278817418842998
14582,Athens,Zeus,0.3668079768607697
32505,Athens,Socrates,0.34229460486482244
16312,Athens,Ancient_Greece,0.6267777724888097
36323,Athens,War,0.5617744007119264
51882,Athens,Volleyball,0.6074858040312292
1668,Athens,Parthenon,0.21102146121820323
45057,Athens,Athena,0.13853609248984136
19808,Athens,Viking,0.7251259366844224
63664,Athens,Utilitarianism,0.6248800430320142
39332,Athens,The_Holocaust,0.40032347360768905
35142,Athens,Bronze_Age,1.2853745511432928
30667,Athens,Vowel,1.01511714098398
5755,Athens,Alcibiades,0.6841955675238411
1193,Athens,Glasgow,0.6904950055283705
20019,Athens,Berlin,0.7944934009232453
48176,Athens,Ottoman_Empire,0.7909843779468384
20782,Athens,Homer,0.7466557887562836
17036,Athens,Roman_Greece,0.8298852804040465
64936,Athletics_%28track_and_field%29,Baseball,0.14135763630471948
4222,Athletics_%28track_and_field%29,Jesse_Owens,0.31324180881022
59747,Athletics_%28track_and_field%29,Muhammad_Ali,0.6814932264497061
60801,Athletics_%28track_and_field%29,Jamaica,1.0639559548669508
50956,Atlanta%2C_Georgia,Gone_with_the_Wind_%28film%29,0.21925483192637837
32094,Atlanta%2C_Georgia,Mark_Twain,0.3714094441878269
35186,Atlanta%2C_Georgia,Denver%2C_Colorado,0.28634965391822714
53450,Atlanta%2C_Georgia,University_of_Texas_at_Austin,0.48061210777230035
21070,Atlanta%2C_Georgia,South_Georgia_and_the_South_Sandwich_Islands,0.47174052392370724
38867,Atlanta%2C_Georgia,Elizabeth_II_of_the_United_Kingdom,0.5275365534250507
1595,Atlanta%2C_Georgia,Education_in_the_United_States,0.44778224045499515
58485,Atlanta%2C_Georgia,Battle_of_Gettysburg,0.5433458604799883
60226,Atlanta%2C_Georgia,Martin_Luther_King%2C_Jr.,0.29543816265029293
56083,Atlanta%2C_Georgia,Miles_Davis,0.3932310787708577
52462,Atlanta%2C_Georgia,Tupac_Shakur,0.5214015306959964
17755,Atlanta%2C_Georgia,Mississippi_River,0.4432222965177071
1086,Atlantic_Ocean,Continental_crust,0.6109644825605468
8278,Atlantic_Ocean,Pelagic_zone,0.4080792584323566
33851,Atlantic_Ocean,Panama_Canal,1.4318017805149392
51229,Atlantic_Ocean,Climate,0.8786807422491315
8276,Atlantic_Ocean,Cook_Islands,0.5033966490507575
40642,Atlantic_Ocean,Abel_Tasman,0.95722449567089
4970,Atlantic_Ocean,Viking,0.34026487370493014
43500,Atlantic_Ocean,Mount_Kilimanjaro,0.9028873648872099
52357,Atlantic_Ocean,Apollo_11,0.6449284371616941
6805,Atlantic_Ocean,Hebrides,1.7174288026877573
8282,Atlantic_Ocean,China,1.0246490194690219
52738,Atlantic_Ocean,Wallaby,1.0590184185663938
40419,Atlantic_Ocean,Camarasaurus,1.5726052311264038
54511,Atlantic_Ocean,Cape_Verde,0.3804040343453075
54882,Atlantic_Ocean,Bamako,0.5093688797871416
15710,Atlantic_Ocean,Aircraft_carrier,0.7373835930435222
65156,Atlantic_Ocean,Tropical_Storm_Ana_%282003%29,0.8577251461956454
40675,Atlantic_Ocean,Jet_engine,0.5712585162844286
5435,Atlantic_Ocean,Sea,0.2890349488427895
40344,Atlantic_Ocean,Hurricane_Epsilon_%282005%29,0.6258588326725456
27467,Atlantic_Ocean,American_Civil_War,0.6345825313873704
43316,Atlantic_Ocean,Aberdeen,0.6985520673347503
4982,Atlantic_Ocean,Fishing,0.49356297809819794
55383,Atlantic_Ocean,Frankfurt,0.7338119430762636
40960,Atlantic_Ocean,Vietnam,0.9827975119251283
264,Atlantic_Ocean,Great_white_shark,0.7191423618691173
16373,Atlantic_Ocean,Monrovia,0.3239889308901478
43334,Atlantic_Ocean,Bill_Clinton,0.5609547641570246
64641,Atlantic_Ocean,National_Gallery%2C_London,0.9893823207425194
58715,Atlantic_Ocean,Apollo_8,0.6283661439393984
15355,Atlantic_Ocean,Monaco_Grand_Prix,0.8220895146104316
19358,Atlantic_Ocean,Lerwick,0.6366974879477664
34539,Atlantic_Ocean,Columbus%2C_Ohio,0.4598106115837629
8350,Atlantic_Ocean,George_W._Bush,0.5296362064924314
59500,Atlantic_Ocean,Great_Salt_Lake,0.5699372868752017
15394,Atlantic_Ocean,Palau,0.34163063114775666
40847,Atlantic_Ocean,Peru,0.4266324829646693
53199,Atlantic_Ocean,Copenhagen,0.5980091375986996
15462,Atlantic_Ocean,Calgary,0.5918888577609509
40776,Atlantic_Ocean,Mauritius,1.0229904690058715
28757,Atlantic_Ocean,Christopher_Columbus,0.39005634704087677
8306,Atlantic_Ocean,Bermuda,0.3115623565859052
34973,Atlantic_Ocean,Nile,0.46843293286870297
27153,Atlantic_Ocean,Harlem_Globetrotters,0.593638502399408
51075,Atlantic_Ocean,Adolf_Hitler,0.6361459389242313
34184,Atlantic_Ocean,Earthquake,0.8597886321713271
51067,Atlantic_Ocean,Shark,0.8085389023117191
13439,Atlantic_Ocean,Indian_Ocean,0.2738858307211131
34187,Atlantic_Ocean,American_football,0.4674373203205496
39638,Atlantic_Ocean,Kazakhstan,0.7612112799724762
32298,Atlantic_Ocean,Jupiter,0.7846412258924396
39943,Atlantic_Ocean,Odysseus,0.529482105310956
19488,Atlantic_Ocean,Amazon_Basin,0.6000387342703268
28800,Atlantic_Ocean,Petroleum,0.4347999119957649
27335,Atlantic_Ocean,Hoover_Dam,0.6637694309130782
64619,Atlantic_Ocean,Roman_Empire,1.6681611595058234
39908,Atlantic_Ocean,Salt,0.5740621509092636
39904,Atlantic_Ocean,Rwandan_Genocide,0.7629703786987797
39860,Atlantic_Ocean,Nigeria,0.6020237952204516
2083,Atlantic_Ocean,Antelope,0.6624626236312864
63922,Atlantic_Ocean,Aruba,0.8697722718971368
62298,Atlantic_Ocean,Wildebeest,0.8343160099598623
9091,Atlantic_Ocean,Water,0.35858089544911426
37982,Atlantic_Ocean,Mexico_City,0.4983001831277602
184,Atlantic_Ocean,Trout,0.5568891980903939
34182,Atlantic_Ocean,European_Union,0.8085617274102467
40000,Atlantic_Ocean,Isles_of_Scilly,0.439790816411547
27372,Atlantic_Ocean,Rotterdam,0.46462459504934206
15767,Atlantic_Ocean,Fruit,0.804111060618185
6705,Atlantic_Ocean,RMS_Titanic,0.14441841844836237
40249,Atlantic_Ocean,Saint_Lucia,2.648326731004039
17125,Atlantic_Ocean,Tropical_Storm_Zeta_%282005%29,0.6831734386788932
63860,Atlantic_Ocean,Labor_Day_Hurricane_of_1935,0.9684015819521506
1309,Atlantic_Ocean,Neil_Armstrong,0.4275031138805375
34981,Atlantic_Ocean,Las_Vegas%2C_Nevada,0.6406889093161453
9027,Atlantic_Ocean,Tiger_shark,0.6432974009086668
13573,Atlantic_Ocean,Falcon,0.9220887811026668
7707,Atlantic_Ocean,Faroe_Islands,0.9757972065314614
39592,Atlantic_Ocean,Niger,5.038928608301546
54717,Atlantic_Ocean,Benin,0.3823336024932185
19604,Atlantic_Ocean,Dingo,0.5426626268109417
8151,Atlantic_Ocean,Lake_Edward,1.0160201006937366
26441,Atlantic_Ocean,Barnacle,0.5195279844882206
62201,Atlantic_Ocean,Quantum_mechanics,1.378571612172977
13498,Atlantic_Ocean,United_States_Congress,0.9324702829587233
19592,Atlantic_Ocean,Aral_Sea,0.5262645307329687
3723,Atlantic_Ocean,Denmark,0.8233857048685245
43263,Atlantic_Ocean,United_Arab_Emirates,0.9321955472528785
61495,Atlantic_Ocean,The_Simpsons,0.9875542999556991
328,Atlantic_Ocean,Ocean,0.04987786581287217
34819,Atlantic_Ocean,Rome,1.172031210624379
63794,Atlantic_Ocean,Fiction,1.161976157317886
32732,Atlantic_Ocean,Adelaide,0.9036309390449002
51778,Atlantic_Ocean,Tyrannosaurus,0.6613384398862928
41963,Atlantic_Ocean,Guangzhou,0.880695362688247
33178,Atlantic_Ocean,Libya,0.6384039040977946
16825,Atlantic_Ocean,Johannesburg,0.4912150452632889
51820,Atlantic_Ocean,Zebra,0.43124183045935893
26905,Atlantic_Ocean,Port_Louis,0.6470975400875141
19137,Atlantic_Ocean,Irish_Sea,0.33470540317640374
51829,Atlantic_Ocean,Meteorological_history_of_Hurricane_Katrina,0.5656532264378189
14791,Atlantic_Ocean,Auckland,0.5645663307891436
59423,Atlantic_Ocean,Haiti,1.0357984959652373
20505,Atlantic_Ocean,Ethiopia,0.6066881812346931
63799,Atlantic_Ocean,Machu_Picchu,0.6479044026660797
42840,Atlantic_Ocean,Tornado,0.5994565006674046
54589,Atlantic_Ocean,Vancouver,0.6997135334812989
51453,Atlantic_Ocean,Full_moon,0.4148184137310772
6509,Atlantic_Ocean,2003_Atlantic_hurricane_season,0.7120945871572277
55280,Atlantic_Ocean,Ouagadougou,0.6697961234185036
14864,Atlantic_Ocean,Burkina_Faso,0.5911414800540249
63792,Atlantic_Ocean,The_Bahamas,0.6757028111649829
14686,Atlantic_Ocean,Basking_shark,0.732840060380958
42333,Atlantic_Ocean,Blue_shark,0.6776819095617133
3964,Atlantic_Ocean,University,1.5475105195774892
65212,Atlantic_Ocean,Tropical_Storm_Bonnie_%282004%29,0.9663626509297586
22834,Atlantic_Ocean,Day,0.6343242843156603
6908,Atlantic_Ocean,North_Sea,0.3253282570775788
38618,Atlantic_Ocean,Soil,0.6464922010661036
16742,Atlantic_Ocean,Erie_Canal,0.4645611219612354
3783,Atlantic_Ocean,Tuna,0.4754166218724065
42497,Atlantic_Ocean,Climate_change,0.7480595292570988
14376,Atlantic_Ocean,Bull_shark,0.7493061820459005
19154,Atlantic_Ocean,Hudson_Bay,0.41442388019500015
42176,Atlantic_Ocean,New_York_City,0.47601717582904485
56822,Atlantic_Ocean,Funchal,0.3212568103948783
14644,Atlantic_Ocean,Acceleration,1.2524393717739888
